Utility,Facility Name,Location,KM/MFM/ MV Panel Ref#,Meter Reading Date,Meter Reading,Consumption Month,Consumption,Previous Date,Previous Reading,
Electricity,ECCH Lot #1 - Tenant Area,"2D8, 25b Assal Circle",194936,24/12/2024,81447,Dec-24,2602,24/11/2024,78845,
Electricity,ECCH Lot #1 - Tenant Area,"2D9, 6b Hanwa Street",194980,24/12/2024,108356,Dec-24,5998,24/11/2024,102358,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/1, 15b Assal Circle",194893,24/12/2024,86578,Dec-24,2533,24/11/2024,84045,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/2, 15a Assal Circle",194894,24/12/2024,74107,Dec-24,2776,24/11/2024,71331,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/3, 15d Assal Circle",194895,24/12/2024,109470,Dec-24,3481,24/11/2024,105989,
Electricity,ECCH Lot #1 - Tenant Area,"3A1/4, 15c Assal Circle",194896,24/12/2024,73677,Dec-24,2520,24/11/2024,71157,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/1, 13b Assal Circle",194898,24/12/2024,77225,Dec-24,2452,24/11/2024,74773,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/2, 13a Assal Circle",194899,24/12/2024,63875,Dec-24,1700,24/11/2024,62175,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/3, 13d Assal Circle",194900,24/12/2024,96029,Dec-24,1471,24/11/2024,94558,
Electricity,ECCH Lot #1 - Tenant Area,"3A2/4, 13c Assal Circle",194901,24/12/2024,51387,Dec-24,613,24/11/2024,50774,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/1, 2b Bwraq Court",194907,24/12/2024,24534,Dec-24,759,24/11/2024,23775,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/2, 19a Assal Circle",194968,24/12/2024,22523,Dec-24,1025,24/11/2024,21498,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/2, 2a Bwraq Court",194904,24/12/2024,66713,Dec-24,2096,24/11/2024,64617,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/3, 19d Assal Circle",194966,24/12/2024,35150,Dec-24,1265,24/11/2024,33885,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/3, 2d Bwraq Court",194905,24/12/2024,83137,Dec-24,2924,24/11/2024,80213,
Electricity,ECCH Lot #1 - Tenant Area,"3A3/4, 2c Bwraq Court",194906,24/12/2024,95321,Dec-24,2192,24/11/2024,93129,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/1, 1b Bwraq Court ",194908,24/12/2024,85295,Dec-24,1753,24/11/2024,83542,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/2, 1a Bwraq Court",194909,24/12/2024,79444,Dec-24,2007,24/11/2024,77437,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/3, 1d Bwraq Court",194910,24/12/2024,70742,Dec-24,1022,24/11/2024,69720,
Electricity,ECCH Lot #1 - Tenant Area,"3A4/4, 1c Bwraq Court",194911,24/12/2024,126175,Dec-24,3556,24/11/2024,122619,
Electricity,ECCH Lot #1 - Tenant Area,"3D1, 3a Jafna Court",194922,24/12/2024,129206,Dec-24,4593,24/11/2024,124613,
Electricity,ECCH Lot #1 - Tenant Area,"3D10, 9b Bagraa Court",194977,24/12/2024,137496,Dec-24,4161,24/11/2024,133335,
Electricity,ECCH Lot #1 - Tenant Area,"3D11, 8a Bagraa Court",194978,24/12/2024,128398,Dec-24,5011,24/11/2024,123387,
Electricity,ECCH Lot #1 - Tenant Area,"3D12, 8b Bagraa Court",194979,24/12/2024,116115,Dec-24,3074,24/11/2024,113041,
Electricity,ECCH Lot #1 - Tenant Area,"3D13, 3a Jethjath Court",194851,24/12/2024,103998,Dec-24,3075,24/11/2024,100923,
Electricity,ECCH Lot #1 - Tenant Area,"3D14, 3b Jethjath Court",194852,24/12/2024,112371,Dec-24,3420,24/11/2024,108951,
Electricity,ECCH Lot #1 - Tenant Area,"3D15, 2a Jethjath Court",194853,24/12/2024,107202,Dec-24,2924,24/11/2024,104278,
Electricity,ECCH Lot #1 - Tenant Area,"3D16, 2b Jethjath Court",194854,24/12/2024,132215,Dec-24,2280,24/11/2024,129935,
Electricity,ECCH Lot #1 - Tenant Area,"3D17, 1a Jethjath Court",194855,24/12/2024,116041,Dec-24,3925,24/11/2024,112116,
Electricity,ECCH Lot #1 - Tenant Area,"3D18, 1b Jethjath Court",194856,24/12/2024,123756,Dec-24,2082,24/11/2024,121674,
Electricity,ECCH Lot #1 - Tenant Area,"3D19, 11a Assal Circle",194884,24/12/2024,152743,Dec-24,3290,24/11/2024,149453,
Electricity,ECCH Lot #1 - Tenant Area,"3D2, 3b Jafna Court",194924,24/12/2024,114922,Dec-24,2601,24/11/2024,112321,
Electricity,ECCH Lot #1 - Tenant Area,"3D20, 11b Assal Circle",194885,24/12/2024,97905,Dec-24,2894,24/11/2024,95011,
Electricity,ECCH Lot #1 - Tenant Area,"3D21, 9a Khatme Street",194886,24/12/2024,117603,Dec-24,3795,24/11/2024,113808,
Electricity,ECCH Lot #1 - Tenant Area,"3D22, 9b Khatme Street",194887,24/12/2024,119763,Dec-24,3911,24/11/2024,115852,
Electricity,ECCH Lot #1 - Tenant Area,"3D23, 7a Khatme Street",194888,24/12/2024,106195,Dec-24,3650,24/11/2024,102545,
Electricity,ECCH Lot #1 - Tenant Area,"3D24, 7b Khatme Street",194857,24/12/2024,115355,Dec-24,3535,24/11/2024,111820,
Electricity,ECCH Lot #1 - Tenant Area,"3D25, 5a Khatme Street",194858,24/12/2024,110575,Dec-24,3124,24/11/2024,107451,
Electricity,ECCH Lot #1 - Tenant Area,"3D26, 5b Khatme Street",194859,24/12/2024,96077,Dec-24,3300,24/11/2024,92777,
Electricity,ECCH Lot #1 - Tenant Area,"3D27, 3a Khatme Street",194860,24/12/2024,106689,Dec-24,3450,24/11/2024,103239,
Electricity,ECCH Lot #1 - Tenant Area,"3D28, 3b Khatme Street",194861,24/12/2024,130148,Dec-24,3464,24/11/2024,126684,
Electricity,ECCH Lot #1 - Tenant Area,"3D29, 1a Khatme Street",194862,24/12/2024,174479,Dec-24,5037,24/11/2024,169442,
Electricity,ECCH Lot #1 - Tenant Area,"3D3, 2a Jafna Court",194925,24/12/2024,129374,Dec-24,4247,24/11/2024,125127,
Electricity,ECCH Lot #1 - Tenant Area,"3D30, 1b Khatme Street",194863,24/12/2024,100711,Dec-24,3272,24/11/2024,97439,
Electricity,ECCH Lot #1 - Tenant Area,"3D31, 2a Bakhrati Court",194800,24/12/2024,105441,Dec-24,3620,24/11/2024,101821,
Electricity,ECCH Lot #1 - Tenant Area,"3D32, 2b Bakhrati Court",194801,24/12/2024,147605,Dec-24,4045,24/11/2024,143560,
Electricity,ECCH Lot #1 - Tenant Area,"3D33, 1a Bakhrati Court",194802,24/12/2024,127281,Dec-24,3647,24/11/2024,123634,
Electricity,ECCH Lot #1 - Tenant Area,"3D34, 1b Bakhrati Court",194803,24/12/2024,127281,Dec-24,3638,24/11/2024,123643,
Electricity,ECCH Lot #1 - Tenant Area,"3D35, 7a Assal Circle",194804,24/12/2024,90254,Dec-24,2360,24/11/2024,87894,
Electricity,ECCH Lot #1 - Tenant Area,"3D36, 7b Assal Circle",194805,24/12/2024,123520,Dec-24,2151,24/11/2024,121369,
Electricity,ECCH Lot #1 - Tenant Area,"3D37, 10a Hawzan Court",194806,24/12/2024,82182,Dec-24,2268,24/11/2024,79914,
Electricity,ECCH Lot #1 - Tenant Area,"3D38, 10b Hawzan Court",194807,24/12/2024,125786,Dec-24,4305,24/11/2024,121481,
Electricity,ECCH Lot #1 - Tenant Area,"3D39, 9a Hawzan Court",194808,24/12/2024,97970,Dec-24,3026,24/11/2024,94944,
Electricity,ECCH Lot #1 - Tenant Area,"3D4, 2b Jafna Court",194926,24/12/2024,126773,Dec-24,2267,24/11/2024,124506,
Electricity,ECCH Lot #1 - Tenant Area,"3D40, 9b Hawzan Court",194809,24/12/2024,114737,Dec-24,3318,24/11/2024,111419,
Electricity,ECCH Lot #1 - Tenant Area,"3D41, 8a Hawzan Court",194810,24/12/2024,140755,Dec-24,4654,24/11/2024,136101,
Electricity,ECCH Lot #1 - Tenant Area,"3D42, 8b Hawzan Court",194811,24/12/2024,84477,Dec-24,3347,24/11/2024,81130,
Electricity,ECCH Lot #1 - Tenant Area,"3D43, 3a Turbah Court",195003,24/12/2024,85211,Dec-24,2677,24/11/2024,82534,
Electricity,ECCH Lot #1 - Tenant Area,"3D44, 3b Turbah Court",195004,24/12/2024,121691,Dec-24,3084,24/11/2024,118607,
Electricity,ECCH Lot #1 - Tenant Area,"3D45, 2a Turbah Court",195005,24/12/2024,66131,Dec-24,3832,24/11/2024,62299,
Electricity,ECCH Lot #1 - Tenant Area,"3D46, 2b Turbah Court",195006,24/12/2024,89380,Dec-24,2867,24/11/2024,86513,
Electricity,ECCH Lot #1 - Tenant Area,"3D47, 1a Turbah Court",195007,24/12/2024,132130,Dec-24,3736,24/11/2024,128394,
Electricity,ECCH Lot #1 - Tenant Area,"3D48, 1b Turbah Court",195008,24/12/2024,131083,Dec-24,4718,24/11/2024,126365,
Electricity,ECCH Lot #1 - Tenant Area,"3D49, 3b Jaad Court",195009,24/12/2024,106299,Dec-24,2382,24/11/2024,103917,
Electricity,ECCH Lot #1 - Tenant Area,"3D5, 1a Jafna Court",194927,24/12/2024,101652,Dec-24,2483,24/11/2024,99169,
Electricity,ECCH Lot #1 - Tenant Area,"3D50, 3a Jaad Court",195010,24/12/2024,140879,Dec-24,5339,24/11/2024,135540,
Electricity,ECCH Lot #1 - Tenant Area,"3D51, 4b Jaad Court",195011,24/12/2024,133219,Dec-24,3386,24/11/2024,129833,
Electricity,ECCH Lot #1 - Tenant Area,"3D52, 4a Jaad Court",195012,24/12/2024,103436,Dec-24,1467,24/11/2024,101969,
Electricity,ECCH Lot #1 - Tenant Area,"3D53, 5b Jaad Court",195013,24/12/2024,162031,Dec-24,4688,24/11/2024,157343,
Electricity,ECCH Lot #1 - Tenant Area,"3D54, 5a Jaad Court",195014,24/12/2024,143699,Dec-24,6162,24/11/2024,137537,
Electricity,ECCH Lot #1 - Tenant Area,"3D6, 1b Jafna Court",194928,24/12/2024,108408,Dec-24,3336,24/11/2024,105072,
Electricity,ECCH Lot #1 - Tenant Area,"3D7, 10a Bagraa Court",194974,24/12/2024,118309,Dec-24,2627,24/11/2024,115682,
Electricity,ECCH Lot #1 - Tenant Area,"3D8, 10b Bagraa Court",194975,24/12/2024,109746,Dec-24,3328,24/11/2024,106418,
Electricity,ECCH Lot #1 - Tenant Area,"3D9, 9a Bagraa Court",194976,24/12/2024,113213,Dec-24,3349,24/11/2024,109864,
Electricity,ECCH Lot #1 - Tenant Area,"V1A1, 5 Bagraa Court",194987,24/12/2024,133987,Dec-24,3662,24/11/2024,130325,
Electricity,ECCH Lot #1 - Tenant Area,"V1A10, 9 Jethjath Court",194875,24/12/2024,111628,Dec-24,5359,24/11/2024,106269,
Electricity,ECCH Lot #1 - Tenant Area,"V1A11, 4 Hawzan Court",194876,24/12/2024,164386,Dec-24,3897,24/11/2024,160489,
Electricity,ECCH Lot #1 - Tenant Area,"V1A12, 5 Hawzan Court",194845,24/12/2024,140411,Dec-24,4226,24/11/2024,136185,
Electricity,ECCH Lot #1 - Tenant Area,"V1A2, 4 Bagraa Court",194988,24/12/2024,172353,Dec-24,4688,24/11/2024,167665,
Electricity,ECCH Lot #1 - Tenant Area,"V1A3, 9 Turbah Court",194989,24/12/2024,151554,Dec-24,5628,24/11/2024,145926,
Electricity,ECCH Lot #1 - Tenant Area,"V1A4, 8 Turbah Court",194990,24/12/2024,170043,Dec-24,4904,24/11/2024,165139,
Electricity,ECCH Lot #1 - Tenant Area,"V1A5, 5 Turbah Court",194991,24/12/2024,132366,Dec-24,3375,24/11/2024,128991,
Electricity,ECCH Lot #1 - Tenant Area,"V1A6, 4 Turbah Court",194992,24/12/2024,190507,Dec-24,6171,24/11/2024,184336,
Electricity,ECCH Lot #1 - Tenant Area,"V1A7, 4 Jethjath Court",194872,24/12/2024,106725,Dec-24,5482,24/11/2024,101243,
Electricity,ECCH Lot #1 - Tenant Area,"V1A8, 5 Jethjath Court",194873,24/12/2024,129347,Dec-24,4015,24/11/2024,125332,
Electricity,ECCH Lot #1 - Tenant Area,"V1A9, 8 Jethjath Court",194874,24/12/2024,105509,Dec-24,3678,24/11/2024,101831,
Electricity,ECCH Lot #1 - Tenant Area,"V1B1, 7 Bagraa Court",194993,24/12/2024,147724,Dec-24,4589,24/11/2024,143135,
Electricity,ECCH Lot #1 - Tenant Area,"V1B10, 3 Hawzan Court",194880,24/12/2024,122094,Dec-24,3931,24/11/2024,118163,
Electricity,ECCH Lot #1 - Tenant Area,"V1B11, 6 Hawzan Court",194846,24/12/2024,159907,Dec-24,4176,24/11/2024,155731,
Electricity,ECCH Lot #1 - Tenant Area,"V1B12, 7 Hawzan Court",194847,24/12/2024,173028,Dec-24,5800,24/11/2024,167228,
Electricity,ECCH Lot #1 - Tenant Area,"V1B2, 6 Bagraa Court",194994,24/12/2024,187546,Dec-24,5787,24/11/2024,181759,
Electricity,ECCH Lot #1 - Tenant Area,"V1B3, 3 Bagraa Court",194995,24/12/2024,184300,Dec-24,6677,24/11/2024,177623,
Electricity,ECCH Lot #1 - Tenant Area,"V1B4, 2 Bagraa Court",194996,24/12/2024,130751,Dec-24,3986,24/11/2024,126765,
Electricity,ECCH Lot #1 - Tenant Area,"V1B5, 7 Turbah Court",194997,24/12/2024,154301,Dec-24,4212,24/11/2024,150089,
Electricity,ECCH Lot #1 - Tenant Area,"V1B6, 6 Turbah Court",194998,24/12/2024,155233,Dec-24,5060,24/11/2024,150173,
Electricity,ECCH Lot #1 - Tenant Area,"V1B7, 6 Jethjath Court",194877,24/12/2024,136369,Dec-24,5181,24/11/2024,131188,
Electricity,ECCH Lot #1 - Tenant Area,"V1B8, 7 Jethjath Court",194878,24/12/2024,107716,Dec-24,5373,24/11/2024,102343,
Electricity,ECCH Lot #1 - Tenant Area,"V1B9, 2 Hawzan Court",194879,24/12/2024,110499,Dec-24,4220,24/11/2024,106279,
Electricity,ECCH Lot #1 - Tenant Area,"V2A1, 1 Bagraa Court",194999,24/12/2024,164063,Dec-24,4188,24/11/2024,159875,
Electricity,ECCH Lot #1 - Tenant Area,"V2A2, 1 Hawzan Court",194881,24/12/2024,114078,Dec-24,2584,24/11/2024,111494,
Electricity,ECCH Lot #1 - Tenant Area,"V2B1, 10 Turbah Court",195000,24/12/2024,132515,Dec-24,3837,24/11/2024,128678,
Electricity,ECCH Lot #1 - Tenant Area,"V2B2, 10 Jethjath Court",194882,24/12/2024,135560,Dec-24,3549,24/11/2024,132011,
Electricity,ECCH Lot #1 - Utility Area,"2A7 , 1 Assal Circle",194844,24/12/2024,16814,Dec-24,410,24/11/2024,16404,
Electricity,ECCH Lot #1 - Utility Area,"2A6 , 3 Assal Circle",194835,24/12/2024,26773,Dec-24,894,24/11/2024,25879,
Electricity,ECCH Lot #1 - Utility Area,"2A5 , 5 Assal Circle",194826,24/12/2024,7497,Dec-24,595,24/11/2024,6902,
Electricity,ECCH Lot #1 - Utility Area,"2A4 , 17 Assal Circle",194921,24/12/2024,15568,Dec-24,819,24/11/2024,14749,
Electricity,ECCH Lot #1 - Utility Area,"2A3 , 19 Assal Circle",194964,24/12/2024,30931,Dec-24,1603,24/11/2024,29328,
Electricity,ECCH Lot #1 - Utility Area,"2A1 , 23 Assal Circle",194954,24/12/2024,19082,Dec-24,606,24/11/2024,18476,
Electricity,ECCH Lot #1 - Utility Area,"2A10 , 31 Assal Circle",195053,24/12/2024,9652,Dec-24,516,24/11/2024,9136,
Electricity,ECCH Lot #1 - Utility Area,"2A9 , 33 Assal Circle",195044,24/12/2024,19985,Dec-24,748,24/11/2024,19237,
Electricity,ECCH Lot #1 - Utility Area,"2A8 , 35 Assal Circle",195035,24/12/2024,18226,Dec-24,939,24/11/2024,17287,
Electricity,ECCH Lot #1 - Utility Area,"3A2 , 13 Assal Circle",194902,24/12/2024,11530,Dec-24,351,24/11/2024,11179,
Electricity,ECCH Lot #1 - Utility Area,"2A2 , 21 Assal Circle",194963,24/12/2024,16470,Dec-24,1195,24/11/2024,15275,
Electricity,ECCH Lot #1 - Utility Area,"3A1 , 15 Assal Circle",194897,24/12/2024,37201,Dec-24,988,24/11/2024,36213,
Electricity,ECCH Lot #1 - Utility Area,1 Bwraq Court,194912,24/12/2024,35285,Dec-24,962,24/11/2024,34323,
Electricity,ECCH Lot #1 - Utility Area,2 Bwraq Court,194903,24/12/2024,64669,Dec-24,1768,24/11/2024,62901,
Electricity,ECCH Lot #1 - Utility Area,Lot # 1 Feeder Pillar # 1 Street lights ,195001,24/12/2024,61678,Dec-24,3109,24/11/2024,58569,
Electricity,ECCH Lot #1 - Utility Area,Lot # 1 Feeder Pillar # 2 Street lights ,194848,24/12/2024,35127,Dec-24,1840,24/11/2024,33287,
Electricity,ECCH Lot #1 - Utility Area,Lot # 1 Feeder Pillar # 3 Street lights ,195054,24/12/2024,56726,Dec-24,3149,24/11/2024,53577,
Electricity,ECCH Lot #1 - Utility Area,Lot # 1 Feeder Pillar #  4 Street lights ,195055,24/12/2024,74180,Dec-24,4133,24/11/2024,70047,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 1",194850,24/12/2024,47732,Dec-24,1175,24/11/2024,46557,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 2",194883,24/12/2024,27382,Dec-24,521,24/11/2024,26861,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 3",194923,24/12/2024,34352,Dec-24,856,24/11/2024,33496,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 4",194973,24/12/2024,36778,Dec-24,871,24/11/2024,35907,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 5",195002,24/12/2024,82683,Dec-24,2646,24/11/2024,80037,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, LOT # 1 Sub. Station # 6",195057,24/12/2024,28114,Dec-24,760,24/11/2024,27354,
Electricity,ECCH Lot #1 - Utility Area,"ECCH, Lot 1 - Main Pump room Electric Meter",195056,24/12/2024,160415,Dec-24,7715,24/11/2024,152700,
Electricity,ECCH Lot #1 - Utility Area,ECCH LOT 1 control room,194849,24/12/2024,2185081,Dec-24,0,24/12/2024,2185081,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/1, 3b Ain al Quitt Court",193183,24/12/2024,34506,Dec-24,1412,24/11/2024,33094,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/2, 3a Ain al Quitt Court",193184,24/12/2024,23143,Dec-24,743,24/11/2024,22400,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/3, 3d Ain al Quitt Court ",193185,24/12/2024,24790,Dec-24,1059,24/11/2024,23731,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/4, 3c Ain al Quitt Court",193186,24/12/2024,23633,Dec-24,948,24/11/2024,22685,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/5, 3f Ain al Quitt Court",193187,24/12/2024,26178,Dec-24,826,24/11/2024,25352,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/6, 3e Ain al Quitt Court",193188,24/12/2024,27377,Dec-24,938,24/11/2024,26439,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/7, 3h Ain al Quitt Court ",193189,24/12/2024,11734,Dec-24,629,24/11/2024,11105,
Electricity,ECCH Lot #2 - Tenant Area,"1A1/8, 3g Ain al Quitt Court",193190,24/12/2024,28909,Dec-24,742,24/11/2024,28167,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/1, 4b Ain al Quitt Court",193199,24/12/2024,20202,Dec-24,958,24/11/2024,19244,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/2, 4a Ain al Quitt Court",193200,24/12/2024,19889,Dec-24,1138,24/11/2024,18751,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/3, 4d Ain al Quitt Court",193201,24/12/2024,22952,Dec-24,880,24/11/2024,22072,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/4, 4c Ain al Quitt Court",193202,24/12/2024,23198,Dec-24,732,24/11/2024,22466,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/5, 4f Ain al Quitt Court",193196,24/12/2024,22420,Dec-24,1069,24/11/2024,21351,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/6, 4e Ain al Quitt Court",193197,24/12/2024,18181,Dec-24,998,24/11/2024,17183,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/7, 4h Ain al Quitt Court",193198,24/12/2024,26780,Dec-24,1516,24/11/2024,25264,
Electricity,ECCH Lot #2 - Tenant Area,"1A2/8, 4g Ain al Quitt Court",193203,24/12/2024,24792,Dec-24,703,24/11/2024,24089,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/1, 2b Ain al Quitt Court",193213,24/12/2024,32466,Dec-24,1421,24/11/2024,31045,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/2, 2a Ain al Quitt Court",193214,24/12/2024,20935,Dec-24,1021,24/11/2024,19914,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/3, 2d Ain al Quitt Court",193215,24/12/2024,29866,Dec-24,1115,24/11/2024,28751,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/4, 2c Ain al Quitt Court",193216,24/12/2024,21925,Dec-24,931,24/11/2024,20994,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/5, 2f Ain al Quitt Court",193217,24/12/2024,27708,Dec-24,682,24/11/2024,27026,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/6, 2e Ain al Quitt Court",193218,24/12/2024,21475,Dec-24,1078,24/11/2024,20397,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/7, 2h Ain al Quitt Court",193219,24/12/2024,15535,Dec-24,690,24/11/2024,14845,
Electricity,ECCH Lot #2 - Tenant Area,"1A3/8, 2g Ain al Quitt Court",193220,24/12/2024,23339,Dec-24,527,24/11/2024,22812,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/1, 1b Ain al Quitt Court",193820,24/12/2024,26042,Dec-24,1114,24/11/2024,24928,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/2, 1a Ain al Quitt Court",193819,24/12/2024,26852,Dec-24,1521,24/11/2024,25331,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/3, 1d Ain al Quitt Court",193206,24/12/2024,25192,Dec-24,1264,24/11/2024,23928,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/4, 1c Ain al Quitt Court",193818,24/12/2024,23697,Dec-24,1497,24/11/2024,22200,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/5, 1f Ain al Quitt Court",193817,24/12/2024,14673,Dec-24,757,24/11/2024,13916,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/6, 1e Ain al Quitt Court",193815,24/12/2024,22144,Dec-24,932,24/11/2024,21212,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/7, 1h Ain al Quitt Court",193885,24/12/2024,22704,Dec-24,949,24/11/2024,21755,
Electricity,ECCH Lot #2 - Tenant Area,"1A4/8, 1g Ain al Quitt Court",193883,24/12/2024,23408,Dec-24,189,24/11/2024,23219,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF04, 6e Zmeiem al Bar Court",193412,24/12/2024,26398,Dec-24,890,24/11/2024,25508,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF04, 5e Zmeiem al Bar Court",193417,24/12/2024,26007,Dec-24,1093,24/11/2024,24914,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF12, 6h Zmeiem al Bar Court",193413,24/12/2024,33513,Dec-24,1024,24/11/2024,32489,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF20, 6g Zmeiem al Bar Court",193414,24/12/2024,29656,Dec-24,1168,24/11/2024,28488,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/FF28, 6f Zmeiem al Bar Court",193415,24/12/2024,38593,Dec-24,705,24/11/2024,37888,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/GF12, 6a Zmeiem al Bar Court",193408,24/12/2024,26850,Dec-24,1392,24/11/2024,25458,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/GF20, 6d Zmeiem al Bar Court",193409,24/12/2024,19660,Dec-24,813,24/11/2024,18847,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/GF28, 6c Zmeiem al Bar Court",193410,24/12/2024,21248,Dec-24,1064,24/11/2024,20184,
Electricity,ECCH Lot #2 - Tenant Area,"1A5/GF36, 6b Zmeiem al Bar Court",193411,24/12/2024,35336,Dec-24,1567,24/11/2024,33769,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/FF12, 5h Zmeiem al Bar Court",193422,24/12/2024,26807,Dec-24,921,24/11/2024,25886,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/FF20, 5g Zmeiem al Bar Court",193423,24/12/2024,23778,Dec-24,999,24/11/2024,22779,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/FF28, 5f Zmeiem al Bar Court",193424,24/12/2024,7933,Dec-24,988,24/11/2024,6945,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/GF12, 5a Zmeiem al Bar Court",193418,24/12/2024,29484,Dec-24,1135,24/11/2024,28349,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/GF20, 5d Zmeiem al Bar Court",193419,24/12/2024,21819,Dec-24,1472,24/11/2024,20347,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/GF28, 5c Zmeiem al Bar Court",193420,24/12/2024,23434,Dec-24,984,24/11/2024,22450,
Electricity,ECCH Lot #2 - Tenant Area,"1A6/GF36, 5b Zmeiem al Bar Court",193421,24/12/2024,35819,Dec-24,1680,24/11/2024,34139,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/FF04, 1e Zmeiem al Bar Court",193394,24/12/2024,30177,Dec-24,1268,24/11/2024,28909,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/FF12, 1h Zmeiem al Bar Court",193395,24/12/2024,20724,Dec-24,848,24/11/2024,19876,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/FF20, 1g Zmeiem al Bar Court",193396,24/12/2024,22402,Dec-24,935,24/11/2024,21467,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/FF28, 1f Zmeiem al Bar Court",193397,24/12/2024,19845,Dec-24,667,24/11/2024,19178,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/GF12, 1a Zmeiem al Bar Court",193390,24/12/2024,18572,Dec-24,851,24/11/2024,17721,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/GF20, 1d Zmeiem al Bar Court",193391,24/12/2024,26734,Dec-24,976,24/11/2024,25758,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/GF28, 1c Zmeiem al Bar Court",193392,24/12/2024,25842,Dec-24,1075,24/11/2024,24767,
Electricity,ECCH Lot #2 - Tenant Area,"1A7/GF36, 1b Zmeiem al Bar Court",193393,24/12/2024,33519,Dec-24,1659,24/11/2024,31860,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/1, 2b Zmeiem al Bar Court",193403,24/12/2024,23077,Dec-24,1182,24/11/2024,21895,
Electricity,ECCH Lot #2 - Tenant Area,"1A8/2, 2a Zmeiem al Bar Court",193404,24/12/2024,24849,Dec-24,724,24/11/2024,24125,
